No Profile Tanggal Jam O3 CO NO2 SO2 NO CO2 VOC PM1 PM2.5 PM4 PM10 TSP TEMP HUM WS WD ISPU Status 
8610 BANDUNG 2019-08-14 01:09:16 13.93 0.06 11.99 7.74 48.923 400.18 245.949 0 0 0 4.51 0 21.1 97.7 0 14 6 BAIK 
8611 BANDUNG 2019-08-14 01:12:20 5.03 0.07 11.27 10.3 46.268 392.66 248.59 39.7 51.9 61 69.8 71 21.2 96.6 0 14 60 BAIK 
8612 BANDUNG 2019-08-14 01:22:42 7.1 0.05 15.95 15.12 42.476 381.8 245.759 0 0 0 4.57 0 18.8 98.6 0 14 9 BAIK 
8613 BANDUNG 2019-08-14 01:32:42 11.07 0.01 13.43 9.69 44.751 392.68 236.37 0 0 0 1.96 0 20.5 100 0 14 6 BAIK 
8614 BANDUNG 2019-08-14 01:42:42 8.53 0.01 12.17 9.54 48.164 388.49 235.031 0 0 0 1.64 0 18.4 89.6 0 14 6 BAIK 
8615 BANDUNG 2019-08-14 01:52:42 6.14 0.01 10.55 13.91 33.374 409.19 239.815 0 0 0 3.32 0 20.6 99.6 0 14 9 BAIK 
8616 BANDUNG 2019-08-14 02:02:42 8.37 0.02 16.31 8.79 39.821 402.56 232.609 0 0 0 1.48 0 20.2 90 0 14 5 BAIK 
8617 BANDUNG 2019-08-14 02:12:42 3.92 0.02 12.89 16.33 32.995 397.64 232.553 0 0 0 3.22 0 20.3 100 0 14 10 BAIK 
8618 BANDUNG 2019-08-14 02:22:42 10.28 0 12.17 12.11 45.51 402.34 232.795 0 0 0 6.28 0 20.5 100 0 14 8 BAIK 
8619 BANDUNG 2019-08-14 02:32:42 11.55 0.02 14.51 0.8 75.091 392.34 232.983 0 0 0 7.33 0 20.3 100 0 14 7 BAIK 
8620 BANDUNG 2019-08-14 02:42:42 0.74 0.03 10.91 14.37 43.613 398.33 233.177 0 0 0 4.12 0 20.5 100 0 14 9 BAIK 
8621 BANDUNG 2019-08-14 02:52:42 7.1 0.01 8.93 7.03 67.127 379.63 233.477 0 0 0 0.58 0 20.6 98.5 0 14 4 BAIK 
8622 BANDUNG 2019-08-14 03:02:42 2.65 0.03 11.99 10.75 39.821 409.7 233.439 0 0 0 1.88 0 20.6 99 0 14 7 BAIK 
8623 BANDUNG 2019-08-14 03:12:42 1.96 0.04 11.63 9.54 48.544 389.92 233.85 0 0 0 9.68 0 20.7 97.7 0 14 10 BAIK 
8624 BANDUNG 2019-08-14 03:22:42 7.73 0.05 6.42 7.13 50.061 404.4 233.814 0 0 0 6.69 0 20.3 89.9 0 14 7 BAIK 
8625 BANDUNG 2019-08-14 03:32:42 9.48 0.06 9.47 17.68 48.544 400.93 233.847 0 0 0 5.46 0 20.3 99.9 0 14 11 BAIK 
8626 BANDUNG 2019-08-14 03:42:42 8.37 0.04 13.79 14.97 43.993 405.83 233.961 0 0 0 5.46 0 20.1 100 0 14 9 BAIK 
8627 BANDUNG 2019-08-14 03:52:42 7.42 0.11 12.17 8.79 43.613 379.84 233.941 0 0 0 3.3 0 20.3 100 0 14 5 BAIK 
8628 BANDUNG 2019-08-14 04:02:42 6.94 0.07 12.89 10.3 52.715 409.2 234.122 0 0 0 1.33 0 20 100 0 14 6 BAIK 
8629 BANDUNG 2019-08-14 04:12:41 14.25 0.02 6.24 17.23 47.785 391.07 234.305 0 0 0 1.43 0 19.8 100 0 14 11 BAIK 
8630 BANDUNG 2019-08-14 04:22:42 3.92 0.03 11.81 11.05 48.164 403.45 233.864 0 0 0 3.02 0 19.8 100 0 14 7 BAIK 
8631 BANDUNG 2019-08-14 04:32:42 4.08 0.03 13.43 13.01 50.819 389.44 232.814 0 0 0 13.29 0 18 100 0 14 13 BAIK 
8632 BANDUNG 2019-08-14 04:42:42 1.54 0.01 15.77 15.72 38.683 390.36 233.92 0 0 0 5.02 0 20.2 100 0 14 10 BAIK 
8633 BANDUNG 2019-08-14 04:52:42 12.98 0.03 7.85 4.12 41.717 385.16 234.395 0 0 0 3.7 0 20.2 100 0 14 5 BAIK 
8634 BANDUNG 2019-08-14 05:02:42 7.1 0.03 13.61 12.11 43.234 409.37 235.518 0 0 0 3.69 0 20.4 100 0 14 8 BAIK 
8635 BANDUNG 2019-08-14 05:12:42 0.85 0.06 11.99 9.69 53.474 384.04 235.055 0 0 0 1.11 0 19.9 100 0 14 6 BAIK 
8636 BANDUNG 2019-08-14 05:22:42 9.8 0.02 6.95 9.85 47.406 388.3 235.539 0 0 0 3.77 0 19.6 100 0 14 6 BAIK 
8637 BANDUNG 2019-08-14 05:28:51 8.21 0.03 12.89 10.3 52.715 391.43 1655.92 0 0 0 2.32 0 136.2 700 0 20 6 BAIK 
8638 BANDUNG 2019-08-14 05:42:47 12.18 0.2 11.81 11.05 43.613 379.65 237.858 0 0 0 8.75 0 19.8 100 0 14 9 BAIK 
8639 BANDUNG 2019-08-14 05:52:41 16.16 0.21 11.09 15.57 38.683 390.85 239.158 0 0 0 5.12 0 19.4 100 0 14 10 BAIK 
8640 BANDUNG 2019-08-14 06:02:42 1.17 0.31 12.17 19.49 11.757 394.41 240.416 0 0 0 1.41 0 19.5 100 0 14 12 BAIK 
8641 BANDUNG 2019-08-14 06:10:59 5.03 0.6 11.45 14.52 36.408 396.12 242.241 0 0 0 4.01 0 17.8 100 0 14 9 BAIK 
8642 BANDUNG 2019-08-14 06:22:42 10.28 0.58 20.08 2.31 61.059 381.17 243.799 0 0 0 2.72 0 20.1 100 0 14 6 BAIK 
8643 BANDUNG 2019-08-14 06:32:42 5.35 0.67 17.03 11.8 40.579 384.02 243.323 0 0 0 7.85 0 20.1 100 0 14 8 BAIK 
8644 BANDUNG 2019-08-14 06:42:42 8.05 0.55 1.5 7.28 26.547 394.44 243.75 0 0 0 2.36 0 20.4 100 0 14 6 BAIK 
8645 BANDUNG 2019-08-14 06:52:42 7.73 0.59 10.91 8.64 46.647 406.75 244.504 0 0 0 13.12 0 20.9 90 0 14 13 BAIK 
8646 BANDUNG 2019-08-14 07:02:41 5.99 0.58 16.31 16.02 43.613 385.2 244.622 0 0 0 13.07 0 21.1 100 0 14 13 BAIK 
8647 BANDUNG 2019-08-14 07:12:41 14.41 0.62 20.44 9.39 43.234 396.32 244.53 0 0 0 1.61 0 22 78.8 0 14 6 BAIK 
8648 BANDUNG 2019-08-14 07:22:42 9 0.54 18.28 19.04 43.993 387.85 244.774 0 0 0 6.24 0 22.8 93.3 0.525 14 12 BAIK 
8649 BANDUNG 2019-08-14 07:32:42 6.09 0.51 17.03 12.86 29.961 386.01 244.07 0 0 0 10.48 0 22.7 93.7 0 14 10 BAIK 
8650 BANDUNG 2019-08-14 07:42:42 0.21 0.49 24.76 9.39 56.129 379.68 245.15 0 0 0 8.48 0 23.4 88 0 5 8 BAIK 
8651 BANDUNG 2019-08-14 07:57:45 3.6 0.47 15.95 10.6 32.236 391.73 241.549 0 0 0 13.17 0 24.3 82.5 0 7 13 BAIK 
8652 BANDUNG 2019-08-14 08:03:19 4.4 0.4 18.46 15.72 43.613 400.71 240.607 0 0 0 13.21 0 22 81.2 1.8 7 13 BAIK 
8653 BANDUNG 2019-08-14 08:12:43 10.28 0.35 12.89 6.68 44.372 380.84 239.695 0 0 0 3.32 0 24.8 80.3 2.7 5 4 BAIK 
8654 BANDUNG 2019-08-14 08:22:41 12.5 0.39 12.71 10.6 39.821 380.98 254.232 0 0 0 7.47 0 24.4 80.1 0.3 4 7 BAIK 
8655 BANDUNG 2019-08-14 08:33:08 7.1 0.29 19.72 2.31 53.095 379.28 254.084 0 0 0 10.26 0 22.7 75.7 1.8 5 10 BAIK 
8656 BANDUNG 2019-08-14 08:42:42 5.19 0.24 21.34 10.3 39.821 387.36 236.629 0 0 0 0.08 0 23.9 70.8 0.675 6 6 BAIK 
8657 BANDUNG 2019-08-14 08:52:42 2.17 0.31 17.03 6.08 51.578 394.07 236.392 0 0 0 19.31 0 26.3 68.1 0 7 19 BAIK 
8658 BANDUNG 2019-08-14 09:02:42 4.56 0.15 25.3 11.35 12.136 409.93 236.678 0 0 0 1.8 0 26.8 66.6 1.425 6 7 BAIK 
8659 BANDUNG 2019-08-14 09:12:42 13.29 0.1 20.98 7.59 37.546 407.72 237.25 0 0 0 1.29 0 26.8 65.2 2.625 4 6 BAIK 
8660 BANDUNG 2019-08-14 09:22:41 6.94 0.11 16.13 14.52 31.857 408.88 251.619 0 0 0 4.29 0 27.3 63 5.925 1 9 BAIK 
8661 BANDUNG 2019-08-14 09:32:41 44.92 0 26.92 11.96 32.615 381.57 253.825 0 0 0 2.49 0 27.4 60.8 1.275 8 19 BAIK 
8662 BANDUNG 2019-08-14 09:42:42 3.87 0.02 28.54 10.75 31.478 390.22 253.718 0 0 0 8.57 0 27.6 59.3 0 6 9 BAIK 
8663 BANDUNG 2019-08-14 09:52:42 6.41 0.07 13.97 3.52 22.755 383.74 253.782 0 0 0 2.45 0 28 54.7 0 7 3 BAIK 
8664 BANDUNG 2019-08-14 10:02:42 8.53 0.02 30.15 19.49 29.961 392.76 253.887 0 0 0 0.93 0 28 55.2 0.225 5 12 BAIK 
8665 BANDUNG 2019-08-14 10:12:42 5.46 0.05 52.64 3.57 26.927 379.7 253.867 0 0 0 12.86 0 28.1 55.1 3.45 7 13 BAIK 
8666 BANDUNG 2019-08-14 10:22:41 13.93 0.12 15.23 9.54 23.893 379.65 253.767 0 0 0 1.12 0 29.2 52 3.975 12 6 BAIK 
8667 BANDUNG 2019-08-14 10:32:42 9.32 0.06 28 4.57 30.719 389.78 236.318 0 0 0 2.8 0 28.3 50 3.75 11 5 BAIK 
8668 BANDUNG 2019-08-14 10:42:42 9.64 0.02 14.51 12.41 19.342 408.03 236.993 0 0 0 15.23 0 29 52.2 0 9 15 BAIK 
8669 BANDUNG 2019-08-14 10:52:42 1.01 0.03 12.53 8.04 18.962 392.83 237.522 0 0 0 6.54 0 28.2 54.5 0 5 7 BAIK 
8670 BANDUNG 2019-08-14 11:02:42 16.79 0.07 20.26 8.49 19.342 409.24 237.707 0 0 0 3.93 0 29 51.9 0.9 14 7 BAIK 
8671 BANDUNG 2019-08-14 11:12:41 6.3 0.1 20.62 5.32 21.238 399.46 237.898 0 0 0 4.43 0 29.8 50.6 0.375 8 4 BAIK 
8672 BANDUNG 2019-08-14 11:22:41 16 0.04 23.14 13.16 15.549 397.03 237.897 0 0 0 4.35 0 28.1 55.4 0.15 8 8 BAIK 
8673 BANDUNG 2019-08-14 11:32:42 7.52 0.06 15.77 11.35 23.513 387.11 237.924 0 0 0 3.37 0 28.1 55.9 0 4 7 BAIK 
8674 BANDUNG 2019-08-14 11:42:42 7.42 0.14 38.07 9.85 19.721 390.28 237.923 0 0 0 6.62 0 28.2 54.1 0.075 7 7 BAIK 
8675 BANDUNG 2019-08-14 11:52:42 2.44 0.11 18.11 3.82 27.306 393.95 238.02 0 0 0 9.4 0 29.1 51.1 0 8 9 BAIK 
8676 BANDUNG 2019-08-14 12:02:42 21.08 0.01 12.71 14.82 23.893 381.96 238.021 0 0 0 1.06 0 30.4 48.3 0 12 9 BAIK 
8677 BANDUNG 2019-08-14 12:12:41 11.07 0.06 8.75 13.46 25.03 399.58 238.329 0 0 0 4.27 0 29.2 52.5 1.725 5 8 BAIK 
8678 BANDUNG 2019-08-14 12:22:42 11.86 0.01 15.23 8.79 3.413 399.36 238.462 0 0 0 11.25 0 29.7 50.5 0 3 11 BAIK 
8679 BANDUNG 2019-08-14 12:32:42 4.87 0.06 9.47 7.74 28.064 394.64 238.408 0 0 0 1.39 0 28.7 52.2 0.3 4 5 BAIK 
8680 BANDUNG 2019-08-14 12:42:42 1.22 0.06 14.87 7.59 23.134 406.48 238.401 0 0 0 2.15 0 29.6 51.2 3.525 4 5 BAIK 
8681 BANDUNG 2019-08-14 12:52:42 5.3 0.05 15.23 6.23 20.859 380.83 238.475 0 0 0 3.3 0 29 52.4 3.525 5 4 BAIK 
8682 BANDUNG 2019-08-14 13:02:41 6.78 0.02 16.67 14.67 19.721 405.27 216.128 0 0 0 17.11 0 28.6 54.7 0.375 3 17 BAIK 
8683 BANDUNG 2019-08-14 13:12:41 8.37 0.14 20.44 12.71 21.996 401.5 238.418 0 0 0 7.29 0 30.2 49.8 0.375 4 8 BAIK 
8684 BANDUNG 2019-08-14 13:22:42 10.12 0.05 10.37 8.79 50.819 401.13 238.494 0 0 0 8.4 0 29.1 51.4 2.175 5 8 BAIK 
8685 BANDUNG 2019-08-14 13:32:42 13.14 0.01 15.41 6.68 25.41 387.79 238.403 0 0 0 1.27 0 29.2 51.9 0 2 5 BAIK 
8686 BANDUNG 2019-08-14 13:42:42 8.37 0.05 17.03 13.16 25.03 383.37 238.343 0 0 0 1.34 0 28.8 52.6 0.225 5 8 BAIK 
8687 BANDUNG 2019-08-14 13:52:41 7.89 0.06 15.95 4.42 22.376 390.92 238.296 0 0 0 0.97 0 29 53 0 5 3 BAIK 
8688 BANDUNG 2019-08-14 14:02:41 16.16 0.03 18.64 6.08 21.996 382.86 238.269 0 0 0 3.35 0 28.8 53.7 1.95 8 7 BAIK 
8689 BANDUNG 2019-08-14 14:12:41 12.98 0.06 19.18 7.74 18.204 397.09 238.295 0 0 0 0.75 0 29.2 53.8 3.9 8 5 BAIK 
8690 BANDUNG 2019-08-14 14:22:42 6.78 0.04 8.03 6.38 26.168 398.57 238.225 0 0 0 8.57 0 29.1 54.7 0.075 14 9 BAIK 
8691 BANDUNG 2019-08-14 14:32:42 35.54 0.03 3.12 13.81 26.168 383.32 238.34 0 0 0 3.33 0 29.4 59 0 12 15 BAIK 
8692 BANDUNG 2019-08-14 14:42:42 7.42 0.09 15.05 9.54 26.927 409.05 238.406 0 0 0 9.89 0 29.1 55.1 1.5 12 10 BAIK 
8693 BANDUNG 2019-08-14 14:52:41 12.66 0.17 3.36 19.19 21.617 379.45 238.363 0 0 0 6.12 0 29.5 54 1.35 12 12 BAIK 
8694 BANDUNG 2019-08-14 15:02:41 9.32 0.18 5.34 0.95 19.342 387.46 238.401 0 0 0 14.23 0 29.1 55.2 1.125 10 14 BAIK 
8695 BANDUNG 2019-08-14 15:12:41 5.67 0.39 8.39 8.34 30.34 380.05 238.356 0 0 0 6.63 0 29.3 55.1 1.875 13 7 BAIK 
8696 BANDUNG 2019-08-14 15:22:42 4.24 0.22 24.04 17.53 26.168 391 238.307 0 0 0 14.77 0 29.3 56.2 2.25 12 15 BAIK 
8697 BANDUNG 2019-08-14 15:32:42 16.95 0.39 14.69 3.82 30.34 404.22 238.21 0 0 0 1.69 0 28.9 56.7 0.45 13 7 BAIK 
8698 BANDUNG 2019-08-14 15:42:41 15.36 0.28 24.4 4.27 34.512 402.11 238.254 0 0 0 4.43 0 28.5 58.1 2.325 13 6 BAIK 
8699 BANDUNG 2019-08-14 15:52:41 4.87 0.21 15.41 8.19 28.064 381.51 238.332 0 0 0 1.48 0 28.4 58.1 0.15 12 5 BAIK 
8700 BANDUNG 2019-08-14 16:02:41 6.89 0.32 8.57 5.02 34.132 400.71 238.243 0 0 0 1.66 0 28.4 59.4 1.2 14 3 BAIK 
8701 BANDUNG 2019-08-14 16:12:41 6.14 0.28 8.93 8.94 28.823 385.95 238.223 0 0 0 4.01 0 27.8 60.8 0.3 0 6 BAIK 
8702 BANDUNG 2019-08-14 16:22:42 16.63 0.11 15.77 11.35 27.306 385.89 238.253 0 0 0 2.87 0 27.7 60.9 0 6 7 BAIK 
8703 BANDUNG 2019-08-14 16:32:41 17.27 0.17 10.01 4.57 26.547 404.21 238.211 0 0 0 3.96 0 27.7 61.6 0 2 7 BAIK 
8704 BANDUNG 2019-08-14 16:42:41 19.81 0.19 6.59 5.48 30.719 386.32 238.163 0 0 0 7.43 0 27.5 62.7 0.3 4 8 BAIK 
8705 BANDUNG 2019-08-14 16:52:41 9.32 0.17 16.13 3.52 5.689 381.59 238.109 0 0 0 1.66 0 27.1 64.4 2.7 0 4 BAIK 
8706 BANDUNG 2019-08-14 17:02:42 12.18 0.26 9.11 10.15 34.891 405.43 238.014 0 0 0 2.77 0 27 65.6 0.6 2 6 BAIK 
8707 BANDUNG 2019-08-14 17:12:42 8.69 0.15 14.51 11.2 18.962 386.65 237.904 0 0 0 1.29 0 26.7 66.2 0.15 14 7 BAIK 
8708 BANDUNG 2019-08-14 17:22:41 3.55 0.1 3.72 4.57 33.374 402.95 237.989 0 0 0 2.45 0 26.6 67.4 0.15 1 3 BAIK 
8709 BANDUNG 2019-08-14 17:32:41 11.23 0.19 3.18 7.28 26.168 399.34 237.836 0 0 0 8.67 0 26.2 68.8 0 9 9 BAIK 
8710 BANDUNG 2019-08-14 17:42:41 14.88 0.07 19.18 14.52 40.959 385.83 237.617 0 0 0 14.5 0 25.9 69.2 0.225 6 15 BAIK 
8711 BANDUNG 2019-08-14 17:52:41 2.33 0.05 2.64 3.67 42.855 385.61 237.402 0 0 0 14.87 0 25.7 70.3 0 0 15 BAIK 
8712 BANDUNG 2019-08-14 18:02:42 6.3 0.18 12.71 4.12 39.821 394.33 252.274 0 0 0 5.65 0 25.5 71.2 0 0 6 BAIK 
8713 BANDUNG 2019-08-14 18:12:42 2.01 0.17 25.48 6.53 35.27 389.28 252.078 0 0 0 17.74 0 25.3 72.4 0 2 18 BAIK 
8714 BANDUNG 2019-08-14 18:22:41 6.14 0.18 20.98 15.57 43.993 383.51 252.238 0 0 0 3.99 0 25.3 72.4 0 1 10 BAIK 
8715 BANDUNG 2019-08-14 18:32:41 10.59 0.24 10.55 6.68 37.166 395.91 252.407 0 0 0 0.95 0 25.1 73.2 0 1 4 BAIK 
8716 BANDUNG 2019-08-14 18:42:41 3.92 0.26 11.09 12.11 43.234 390.35 252.358 0 0 0 2.7 0 22.5 74.2 0.3 1 8 BAIK 
8717 BANDUNG 2019-08-14 18:52:41 7.42 0.27 10.55 7.43 52.336 401.35 252.351 0 0 0 0.95 0 24.9 74.8 0 1 5 BAIK 
8718 BANDUNG 2019-08-14 19:02:42 13.61 0.19 12.89 8.19 17.066 381.59 252.374 0 0 0 2.98 0 24.7 76.3 0 1 6 BAIK 
8719 BANDUNG 2019-08-14 19:12:43 18.06 0.26 18.46 11.8 38.683 384.17 252.317 0 0 0 4.29 0 24.8 76.4 0 1 8 BAIK 
8720 BANDUNG 2019-08-15 08:22:59 4.56 0.01 12.35 10.6 38.304 399.55 254.306 30 36.6 42.4 53.4 55.9 25.2 72 1.275 6 52 BAIK 
8721 BANDUNG 2019-08-15 08:32:41 34.59 0.02 14.51 25.97 39.063 408.84 253.648 0 0 0 10.61 0 25.6 69.9 0 8 16 BAIK 
8722 BANDUNG 2019-08-15 08:42:41 0.42 0.08 0.84 11.05 44.372 400.36 253.794 0 0 0 4.43 0 26.6 64.8 2.1 6 7 BAIK 
8723 BANDUNG 2019-08-15 08:52:41 4.4 0.09 10.19 7.13 37.925 404.6 253.732 0 0 0 0.55 0 26.2 65.7 3 4 4 BAIK 
8724 BANDUNG 2019-08-15 09:02:41 2.28 0.03 0.6 10.3 35.27 381.12 253.79 0 0 0 5.02 0 27 60.6 3.225 7 6 BAIK 
8725 BANDUNG 2019-08-15 09:12:41 25.05 0.01 2.94 0.05 32.236 388.45 253.963 0 0 0 1.36 0 27.6 57.3 0 7 10 BAIK 
8726 BANDUNG 2019-08-15 09:22:41 17.74 0.12 29.62 7.43 2.655 407.91 253.954 0 0 0 17.15 0 27.2 57.6 0.45 7 17 BAIK 
8727 BANDUNG 2019-08-15 09:32:41 16.16 0.03 14.15 13.01 38.683 383.49 253.762 0 0 0 0.91 0 27.8 56.3 3.45 6 8 BAIK 
8728 BANDUNG 2019-08-15 09:42:41 10.59 0.02 3.36 14.97 33.753 398.54 253.66 0 0 0 10.02 0 28.9 54.2 3.225 1 10 BAIK 
8729 BANDUNG 2019-08-15 09:52:41 25.21 0.21 54.25 7.59 29.202 383.62 253.781 0 0 0 9.47 0 27.4 55.3 0 7 11 BAIK 
8730 BANDUNG 2019-08-15 10:02:41 5.35 0.02 6.59 3.67 29.581 384.87 254.393 0 0 0 10.93 0 28.1 51.9 3.15 3 11 BAIK 
8731 BANDUNG 2019-08-15 10:12:40 7.26 0.09 10.19 9.54 19.342 379.3 238.033 0 0 0 2.92 0 28.9 48.8 3.75 2 6 BAIK 
8732 BANDUNG 2019-08-15 10:22:41 5.77 0.09 46.7 17.98 27.685 379.33 237.237 0 0 0 2.14 0 29.3 49 0 5 11 BAIK 
8733 BANDUNG 2019-08-15 10:32:41 12.82 0.16 6.95 8.79 20.479 384.22 236.913 0 0 0 0.27 0 29.2 47.7 3.6 4 5 BAIK 
8734 BANDUNG 2019-08-15 10:42:41 7.1 0.25 11.63 8.04 20.479 406.66 236.37 0 0 0 0.67 0 29.3 46.2 0 6 5 BAIK 
8735 BANDUNG 2019-08-15 10:52:41 23.15 0.15 25.84 17.53 29.202 396.08 237.386 0 0 0 9.45 0 29.8 43 2.1 3 11 BAIK 
8736 BANDUNG 2019-08-15 11:02:41 10.12 0.06 20.08 4.72 1.896 388.51 237.36 0 0 0 5.87 0 31.1 40.9 1.875 11 6 BAIK 
8737 BANDUNG 2019-08-15 11:12:41 7.42 0.03 17.93 5.02 15.17 400.75 237.734 0 0 0 2.97 0 31 41.6 2.55 4 3 BAIK 
8738 BANDUNG 2019-08-15 11:22:41 13.14 0.04 15.59 0.55 8.723 399.13 238.752 0 0 0 9.83 0 31.2 40.1 0 5 10 BAIK 
8739 BANDUNG 2019-08-15 11:32:41 8.85 0.12 18.28 5.48 19.342 384.79 238.341 0 0 0 1.21 0 32.1 37.5 2.55 9 4 BAIK 
8740 BANDUNG 2019-08-15 11:42:41 12.02 0.09 16.67 2.01 11.377 385.4 239.676 0 0 0 5.54 0 31.8 36.7 1.95 14 6 BAIK 
8741 BANDUNG 2019-08-15 11:52:40 20.76 0.15 33.21 13.01 15.549 382.41 240.143 0 0 0 13.56 0 30.7 40.9 0.375 9 14 BAIK 
8742 BANDUNG 2019-08-15 12:02:40 10.28 0.03 1.56 4.12 14.411 401.89 240.127 0 0 0 2.68 0 29.8 42.3 0 12 4 BAIK 
8743 BANDUNG 2019-08-15 12:12:40 26.17 0.04 21.46 4.92 16.687 404.26 240.032 0 0 0 1.49 0 30 41 3.15 13 11 BAIK 
8744 BANDUNG 2019-08-15 12:22:41 7.57 0.12 14.69 7.43 19.342 394.36 240.043 0 0 0 3.66 0 32.5 36.9 3.675 13 5 BAIK 
8745 BANDUNG 2019-08-15 12:32:41 19.97 0.03 10.73 3.97 12.515 386.28 240.289 0 0 0 4.98 0 31.1 38.8 2.55 15 8 BAIK 
8746 BANDUNG 2019-08-15 12:42:40 12.66 0.03 14.69 9.09 14.032 382.34 240.468 0 0 0 6.44 0 30.4 38.8 6.225 10 6 BAIK 
8747 BANDUNG 2019-08-15 12:52:41 18.54 0.05 9.29 6.98 12.136 395.11 240.564 0 0 0 11.45 0 30.8 39.3 0 6 11 BAIK 
8748 BANDUNG 2019-08-15 13:02:40 13.14 0.1 26.56 3.82 22.755 379.93 240.758 0 0 0 5.68 0 32.3 37.9 0 3 6 BAIK 
8749 BANDUNG 2019-08-15 13:12:40 15.2 0.05 10.73 9.54 20.479 396.79 240.776 0 0 0 0.26 0 30.5 39.8 0 5 6 BAIK 
8750 BANDUNG 2019-08-15 13:22:41 6.94 0.07 19 5.48 18.962 381.23 240.639 0 0 0 11.1 0 30.9 39.7 0 5 11 BAIK 
8751 BANDUNG 2019-08-15 13:32:40 14.88 0.03 5.88 3.52 19.721 393.64 240.593 0 0 0 3.43 0 31.3 38.7 0 1 6 BAIK 
8752 BANDUNG 2019-08-15 13:42:40 14.41 0.06 14.69 7.13 20.859 405.37 240.707 0 0 0 2.04 0 31.9 37.5 1.95 7 6 BAIK 
8753 BANDUNG 2019-08-15 13:52:40 16.63 0.05 17.03 2.66 14.411 404.23 240.71 0 0 0 0.7 0 31.3 38.6 1.575 7 7 BAIK 
8754 BANDUNG 2019-08-15 14:02:45 7.1 0.02 15.77 9.09 9.481 393.87 240.559 0 0 0 11.75 0 30.6 39.1 0 7 12 BAIK 
8755 BANDUNG 2019-08-15 14:12:41 3.44 0.4 17.87 12.11 28.823 382.82 240.244 0 0 0 13.84 0 30 45.3 0 3 14 BAIK 
8756 BANDUNG 2019-08-15 14:22:41 12.5 0.2 0.42 3.67 16.308 385.08 239.996 0 0 0 1.79 0 29.9 50.4 2.475 11 5 BAIK 
8757 BANDUNG 2019-08-15 14:32:40 1.54 0.22 14.69 22.8 22.376 409.73 239.877 0 0 0 4.81 0 29.6 51.8 3 12 14 BAIK 
8758 BANDUNG 2019-08-15 14:42:40 7.26 0.15 15.41 8.79 12.515 389.65 239.978 0 0 0 7.86 0 29.4 50.5 2.175 11 8 BAIK 
8759 BANDUNG 2019-08-15 14:52:40 7.57 0.14 15.23 11.65 20.1 399.11 239.95 0 0 0 18.47 0 29 52 0.225 8 18 BAIK 
8760 BANDUNG 2019-08-15 15:02:41 0.05 0.15 10.91 5.93 18.962 407.67 239.731 0 0 0 12.89 0 28.6 54.9 4.125 4 13 BAIK 
8761 BANDUNG 2019-08-15 15:12:41 16.95 0.03 13.07 4.87 23.893 408.66 239.539 0 0 0 2.29 0 28.8 54.8 0 7 7 BAIK 
8762 BANDUNG 2019-08-15 15:22:40 10.12 0.16 14.69 0.4 24.651 398.44 239.593 0 0 0 7.76 0 28.8 54.8 0 7 8 BAIK 
8763 BANDUNG 2019-08-15 15:32:40 5.67 0.03 14.51 11.65 30.719 396.89 239.495 0 0 0 0.99 0 32.8 54.3 0 6 7 BAIK 
8764 BANDUNG 2019-08-15 15:42:40 7.26 0.06 10.01 7.74 31.098 390.12 239.436 0 0 0 4.28 0 28.4 55.6 0 6 5 BAIK 
8765 BANDUNG 2019-08-15 15:52:40 8.21 0.15 6.77 2.06 35.649 392.03 239.473 0 0 0 8.98 0 28.4 56 0.225 4 9 BAIK 
8766 BANDUNG 2019-08-15 16:02:41 2.49 0.04 11.63 6.53 30.719 399.33 239.492 0 0 0 10.52 0 28.2 55.7 0 5 11 BAIK 
8767 BANDUNG 2019-08-15 16:12:41 13.61 0.17 2.82 3.27 29.581 403.48 239.137 0 0 0 1.92 0 28.2 57.5 0.75 5 6 BAIK 
8768 BANDUNG 2019-08-15 16:22:40 0.27 0.33 18.64 16.17 31.857 383.14 239.141 0 0 0 4 0 27.9 62.3 0.075 2 10 BAIK 
8769 BANDUNG 2019-08-15 16:32:40 2.49 0.3 15.59 4.47 68.644 381.71 238.934 0 0 0 0.61 0 27.8 60.9 0.225 3 3 BAIK 
8770 BANDUNG 2019-08-15 16:42:40 8.53 0.1 4.8 1.26 21.996 394.56 238.917 0 0 0 12.32 0 27.7 61.4 1.05 2 12 BAIK 
8771 BANDUNG 2019-08-15 16:52:41 9.64 0.26 15.23 12.71 26.547 392.8 238.845 0 0 0 5.36 0 27.5 62.4 2.1 7 8 BAIK 
8772 BANDUNG 2019-08-15 17:02:41 0.11 0.09 12.17 10 33.374 379.32 238.784 0 0 0 15.32 0 27.3 62.8 0 3 15 BAIK 
8773 BANDUNG 2019-08-15 17:12:40 12.34 0.21 7.49 4.12 34.132 387.69 238.747 0 0 0 3.78 0 27.2 63.1 0 4 5 BAIK 
8774 BANDUNG 2019-08-15 17:22:40 8.69 0.16 13.43 10.75 32.236 379.83 238.836 0 0 0 5.88 0 27 63.9 0.15 3 7 BAIK 
8775 BANDUNG 2019-08-15 17:32:40 11.71 0.17 15.95 7.74 15.17 398.56 238.819 0 0 0 3.8 0 26.9 64 0.45 4 5 BAIK 
8776 BANDUNG 2019-08-15 17:42:40 4.34 0.08 6.42 11.2 37.546 405.69 238.744 0 0 0 1.61 0 26.7 64.8 0 4 7 BAIK 
